DepositID,AccountNumber,DepositAmount,DepositType,BranchID,DepositTerm,InterestRate,MaturityDate
4494,50221064,317767,Savings Account,2,24,5.73,2020-04-05
4495,28416939,269601,Recurring Deposit,7,12,5.98,
4496,36850207,827768,Recurring Deposit,1,24,2.95,
4497,23306584,549554,Recurring Deposit,9,24,3.41,2023-02-21
4498,62222696,603419,Current Account,10,6,5.87,2020-11-25
4499,56837430,25015,Current Account,5,36,5.03,
4500,47047016,181407,Recurring Deposit,7,,3.25,2022-11-24
4501,48615169,407524,Fixed Deposit,7,24,2.67,2023-09-06
4502,25610085,900780,Current Account,10,,4.06,2023-11-03
4503,36390882,522576,Fixed Deposit,8,6,6.59,2022-12-16
4504,71708841,150492,Savings Account,2,6,6.55,2023-06-02
4505,33981636,20563,Savings Account,3,,7.45,
4506,72266558,852849,Fixed Deposit,1,36,3.29,2021-10-08
4507,73064663,591022,Fixed Deposit,5,,5.94,
4508,98381347,579956,Current Account,4,24,2.62,2023-02-09
4509,62124997,119921,Current Account,10,24,5.48,
4510,80244042,88468,Fixed Deposit,1,6,7.18,
4511,58588461,354046,Savings Account,2,36,2.5,
4512,73969348,591449,Fixed Deposit,6,24,4.54,2023-02-05
4513,66401411,619450,Current Account,1,24,3.54,
4514,14247464,707641,Fixed Deposit,10,24,5.43,2024-04-17
4515,66638517,992054,Savings Account,9,12,3.38,2022-07-09
4516,37974764,851004,Recurring Deposit,5,36,4.7,
4517,43689704,564620,Savings Account,5,12,3.31,2021-03-28
4518,91121888,75242,Fixed Deposit,9,6,6.67,
4519,49234189,656267,Current Account,9,12,6.3,2021-07-26
4520,34167344,623778,Recurring Deposit,5,24,6.04,
4521,93708333,705421,Savings Account,7,24,5.77,2023-10-24
4522,16040186,906083,Fixed Deposit,7,24,3.79,
4523,47237796,965059,Current Account,4,,3.14,
4524,67521272,638142,Current Account,3,36,2.89,
4525,19322956,80924,Fixed Deposit,1,6,6.8,2020-09-25
4526,73536185,750943,Fixed Deposit,7,6,5.96,
4527,53995738,24092,Recurring Deposit,7,36,7.47,2023-11-16
4528,55658304,395466,Current Account,5,24,7.48,2021-04-29
4529,23433419,613855,Fixed Deposit,10,,3.39,2023-04-25
4530,78665394,46766,Recurring Deposit,4,24,5.3,
4531,83884042,583683,Fixed Deposit,10,,4.47,
4532,69241061,751878,Fixed Deposit,1,6,3.66,
4533,12653862,440829,Savings Account,5,,3.02,2023-06-09
4534,21615559,806063,Current Account,4,24,3.37,2021-02-18
4535,76359158,988523,Savings Account,8,,4.52,
4536,93177753,653332,Fixed Deposit,3,6,4.18,2023-01-28
4537,92610445,79172,Fixed Deposit,3,6,6.74,2023-06-12
4538,85783615,515175,Fixed Deposit,3,12,5.58,2023-02-14
4539,35338379,269727,Current Account,9,,3.73,2020-03-21
4540,33143904,989287,Fixed Deposit,2,,3.95,
4541,50235754,19108,Recurring Deposit,10,12,5.43,2022-03-15
4542,34528574,427428,Savings Account,3,6,7.11,2023-04-04
4543,15526598,537033,Fixed Deposit,5,12,5.24,2020-01-25
4544,32642542,729597,Recurring Deposit,5,,2.76,
4545,48524666,607960,Recurring Deposit,6,6,4.46,
4546,85210503,797806,Current Account,9,6,3.96,
4547,39419543,735707,Fixed Deposit,6,24,5.13,
4548,69766661,787410,Recurring Deposit,5,24,3.59,2024-01-20
4549,51292413,456842,Recurring Deposit,5,24,6.94,2020-03-11
4550,45783614,637296,Savings Account,7,36,5,
4551,45878961,680577,Savings Account,5,12,7.48,
4552,20438033,848291,Savings Account,7,,4.34,2020-05-13
4553,76600213,473050,Fixed Deposit,7,36,4.76,2020-09-14
4554,32577873,912289,Fixed Deposit,8,,4.45,2022-07-02
4555,39396943,909979,Recurring Deposit,1,6,6.59,
4556,46060040,223224,Current Account,7,24,4.59,
4557,56352153,19135,Savings Account,1,6,7.4,
4558,67498960,267871,Fixed Deposit,10,6,5.04,2022-05-02
4559,54995300,360793,Savings Account,9,36,2.89,2020-12-11
4560,36356418,442533,Current Account,9,24,6.8,
4561,77240821,429363,Savings Account,4,,2.88,2021-11-22
4562,62173273,956399,Savings Account,4,12,3.53,
4563,86853003,408948,Savings Account,10,12,6.18,2020-01-16
4564,44296444,409297,Fixed Deposit,5,36,6.44,2023-03-20
4565,70214805,307929,Fixed Deposit,8,6,3.25,2024-05-01
4566,86540693,650943,Savings Account,4,12,6.7,2023-07-31
4567,11446903,290930,Savings Account,3,36,2.62,2021-07-13
4568,32214080,277868,Current Account,4,,5.01,2022-03-20
4569,58175495,34230,Current Account,5,12,3.6,
4570,49382420,811410,Recurring Deposit,4,6,4.64,2020-05-05
4571,81949589,887536,Recurring Deposit,4,6,2.94,2024-05-09
4572,59623397,707459,Current Account,2,24,5.31,
4573,40251937,614002,Fixed Deposit,6,,7.15,2023-10-14
4574,60801453,382498,Fixed Deposit,7,6,5.27,2020-11-14
4575,28363062,686077,Current Account,1,,5.72,2020-01-16
4576,66105911,159313,Current Account,1,24,3.82,
4577,85082995,661473,Current Account,7,12,4.6,2020-01-11
4578,86211506,394664,Fixed Deposit,4,,4.51,2023-07-03
4579,15564994,492858,Fixed Deposit,9,,6.36,
4580,47698267,308212,Savings Account,4,6,5.97,2023-06-25
4581,72761616,167142,Savings Account,5,24,3.09,
4582,33213842,131747,Current Account,7,36,5.39,2024-08-09
4583,36556319,812597,Savings Account,9,24,5.49,
4584,79218457,46090,Savings Account,7,6,5.78,
4585,68233507,910163,Savings Account,8,36,4.47,
4586,45731499,567516,Fixed Deposit,1,12,6.5,2020-07-02
4587,18485147,884532,Fixed Deposit,10,6,4.6,
4588,97622293,522934,Fixed Deposit,10,12,2.57,2022-04-24
4589,11622415,667450,Recurring Deposit,3,12,6.19,
4590,10431228,197092,Savings Account,3,6,4.08,2020-11-07
4591,89942779,69050,Fixed Deposit,1,24,3.02,2024-02-18
4592,55486864,102967,Savings Account,6,36,5.84,
4593,40485747,456525,Fixed Deposit,8,,5.09,2021-02-25
4594,77224265,760036,Recurring Deposit,4,12,4.72,
4595,55260386,60274,Recurring Deposit,4,6,6.24,
4596,93996332,203735,Recurring Deposit,1,6,6.78,
4597,52003746,763312,Savings Account,9,6,6.61,
4598,74653859,876210,Recurring Deposit,6,12,4.64,
4599,45959196,56689,Recurring Deposit,10,24,6.41,2024-07-24
4600,33405032,520742,Fixed Deposit,3,,6.98,2021-03-13
4601,22263507,443894,Fixed Deposit,7,,6.27,
4602,62454278,618229,Current Account,7,12,3.71,
4603,47383278,425965,Current Account,8,,4.06,
4604,41468129,373871,Savings Account,5,24,3.47,
4605,53122422,721712,Current Account,6,6,4.65,2020-01-24
4606,89183946,961769,Savings Account,2,36,4.11,
4607,90987767,468273,Fixed Deposit,5,,3.03,
4608,12147945,884167,Savings Account,10,36,6.95,2024-01-05
4609,14362261,174363,Current Account,7,24,3.18,
4610,88054460,357317,Recurring Deposit,8,24,5.87,
4611,39578165,984031,Recurring Deposit,1,24,6.89,2023-06-20
4612,74015895,74412,Current Account,5,24,6.62,
4613,81622676,214001,Fixed Deposit,2,,3.84,
4614,20422352,495260,Recurring Deposit,9,12,5.37,
4615,45144944,656369,Recurring Deposit,4,6,6.68,
4616,67356745,557228,Recurring Deposit,10,,4.63,
4617,16698934,222148,Recurring Deposit,4,,3.65,
4618,50899457,947095,Recurring Deposit,9,,4.97,
4619,75596062,135561,Recurring Deposit,4,6,6.7,
4620,96911803,410316,Recurring Deposit,5,12,5.12,
4621,95240472,450773,Recurring Deposit,3,6,4.77,2021-06-07
4622,65105128,820238,Savings Account,1,,4.57,
4623,22598111,607587,Recurring Deposit,1,6,6.89,2021-08-20
4624,49406327,220361,Current Account,9,24,3.65,
4625,39813647,132950,Current Account,1,12,3.43,
4626,71151032,13767,Current Account,2,6,3.9,
4627,77805296,634618,Savings Account,9,36,5.54,
4628,80135512,599081,Recurring Deposit,2,24,3.35,
4629,45154848,15162,Current Account,1,24,3.2,
4630,47018238,475570,Fixed Deposit,2,24,4.55,2024-04-07
4631,38491560,658395,Recurring Deposit,4,,6.73,
4632,71342391,713913,Fixed Deposit,7,,6.27,
4633,16875885,254019,Savings Account,4,24,3.74,
4634,63174284,120068,Current Account,9,36,4.51,
4635,60355335,313487,Fixed Deposit,8,6,3.73,
4636,21053419,158485,Fixed Deposit,2,12,4.08,
4637,82777174,176846,Current Account,2,,6.84,2020-12-11
4638,70582159,314100,Current Account,4,12,5.82,
4639,97486496,986356,Recurring Deposit,6,24,6.47,2021-01-13
4640,57164472,433042,Recurring Deposit,10,36,2.63,
4641,65785959,74718,Savings Account,5,12,3.19,
4642,44414393,523958,Savings Account,8,12,4.65,2022-12-27
4643,65578734,951339,Recurring Deposit,8,24,7.26,
4644,72727169,322372,Current Account,6,24,7.22,
4645,27632666,105711,Savings Account,7,6,3.55,2021-05-16
4646,62036138,710870,Savings Account,2,,2.52,2021-03-10
4647,41385480,97807,Fixed Deposit,1,,6.49,2021-12-13
4648,64241700,385583,Savings Account,9,12,5.77,
4649,84283162,715214,Recurring Deposit,8,36,5.26,
4650,19011856,570058,Current Account,1,6,4.25,2021-03-19
4651,59357629,501457,Savings Account,8,36,5.78,2024-09-11
4652,98465799,59764,Recurring Deposit,3,36,4.69,2021-04-05
4653,49853891,511678,Current Account,9,12,4.5,2021-07-16
4654,21694111,515449,Fixed Deposit,6,12,7.39,
4655,79721709,892329,Savings Account,8,24,4.55,
4656,60031940,760704,Fixed Deposit,3,,7.14,
4657,79461592,410410,Current Account,8,6,3.73,2021-06-27
4658,91729035,985132,Fixed Deposit,8,,4.71,
4659,86672330,629086,Current Account,1,,5.59,
4660,14504087,717427,Current Account,10,24,4.23,2024-09-23
4661,18027625,760398,Recurring Deposit,10,24,2.51,
4662,30018938,767423,Current Account,1,24,2.99,2021-04-26
4663,70775326,276505,Current Account,8,,5.69,
4664,73804147,772527,Current Account,9,24,5.77,
4665,32405926,733674,Fixed Deposit,4,24,4.47,
4666,87425465,143259,Current Account,7,6,4.65,
4667,24763486,754982,Savings Account,1,6,2.94,2022-06-01
4668,11488873,276888,Current Account,3,36,2.56,
4669,79393678,920004,Fixed Deposit,6,,2.59,2020-02-10
4670,51347842,275943,Current Account,1,36,4.19,2024-07-23
4671,54898716,130674,Fixed Deposit,8,24,4.08,
4672,15504228,625462,Savings Account,2,6,7.07,
4673,70991492,555549,Fixed Deposit,9,36,4.79,
4674,97216300,303693,Current Account,7,6,3.01,
4675,85443709,715809,Current Account,3,6,4.26,2022-05-12
4676,61681710,109618,Recurring Deposit,3,36,4.36,2024-01-03
4677,12742587,107239,Savings Account,1,24,2.69,
4678,48930648,116686,Current Account,6,12,7.03,2022-10-12
4679,41700602,157895,Recurring Deposit,2,24,4.36,2021-04-28
4680,58766793,561457,Fixed Deposit,5,6,7.2,
4681,65283939,56115,Recurring Deposit,7,36,5.16,2024-06-22
4682,67499502,80333,Current Account,8,6,5.87,
4683,14464913,941384,Current Account,1,36,4.86,
4684,55293238,397912,Recurring Deposit,5,24,6.63,2021-08-21
4685,14899615,319776,Current Account,10,36,6.84,2023-01-17
4686,40587363,135762,Recurring Deposit,5,,4.13,2022-07-12
4687,43283131,510365,Savings Account,5,12,5.89,2020-04-09
4688,69620458,397109,Current Account,8,12,4.57,
4689,45837349,982721,Fixed Deposit,4,,6.45,
4690,67016466,192302,Current Account,3,36,4.74,2020-01-05
4691,89475703,732228,Fixed Deposit,4,6,4.06,2022-04-27
4692,78343137,966917,Current Account,9,24,4.01,2020-10-13
4693,42970199,346699,Fixed Deposit,4,,3.63,
4694,38356720,29090,Savings Account,10,24,2.62,2020-05-01
4695,13630559,84413,Recurring Deposit,6,12,5.36,
4696,63198276,276524,Current Account,8,24,3.47,2024-09-17
4697,74833468,673448,Recurring Deposit,5,6,2.93,2022-04-12
4698,96518373,290116,Fixed Deposit,2,24,4.22,2023-11-06
4699,69060043,431688,Savings Account,1,12,4.16,
4700,99371814,816969,Current Account,10,,5.13,2020-12-25
4701,38318644,110701,Savings Account,7,12,7.5,
4702,12986769,880219,Recurring Deposit,6,24,3.77,
4703,64297985,867052,Fixed Deposit,5,6,3.34,2021-12-09
4704,73216979,462672,Current Account,1,12,5.56,2023-03-04
4705,26138711,244082,Recurring Deposit,4,12,4.95,
4706,83550461,544095,Fixed Deposit,2,6,4.72,2020-11-12
4707,28205201,341692,Fixed Deposit,7,6,7.1,
4708,34566728,887180,Savings Account,3,,5.31,
4709,34616876,366562,Fixed Deposit,5,12,3.48,
4710,66455962,541503,Current Account,10,,3.78,2020-12-24
4711,65071226,374426,Fixed Deposit,10,12,6.92,
4712,73803737,700338,Savings Account,2,24,6.85,2022-02-04
4713,87126347,220669,Recurring Deposit,10,12,5.94,
4714,96217855,54662,Savings Account,3,,3.76,
4715,47743271,742492,Savings Account,1,,2.92,2022-12-14
4716,20909520,596039,Recurring Deposit,2,12,3.42,
4717,92451073,806094,Recurring Deposit,5,36,4.32,2020-04-02
4718,12166903,570993,Fixed Deposit,3,12,7.43,2022-09-03
4719,78706154,662966,Current Account,9,24,5.65,
4720,70682782,936996,Savings Account,10,24,3.23,
4721,78194047,520443,Recurring Deposit,3,36,3.46,2021-08-26
4722,96844604,984465,Recurring Deposit,4,24,6.04,
4723,78057340,207279,Recurring Deposit,8,6,5.08,2022-09-17
4724,67835480,703202,Fixed Deposit,8,36,7.47,2023-10-08
4725,54170628,908311,Savings Account,7,12,4.08,
4726,39263489,178604,Fixed Deposit,1,,2.82,
4727,77428484,205413,Current Account,3,,6.84,2021-03-28
4728,54223450,804534,Fixed Deposit,10,24,4.19,2021-05-26
4729,90234648,303213,Current Account,9,36,3.52,2024-07-06
4730,16266737,294081,Recurring Deposit,10,24,4.59,
4731,61970557,700166,Fixed Deposit,3,36,4.88,
4732,73180068,25504,Recurring Deposit,7,24,5.65,2021-02-11
4733,37547678,549917,Current Account,10,24,3.36,2020-01-24
4734,86858591,781060,Fixed Deposit,1,,2.77,2023-09-18
4735,65661439,597641,Fixed Deposit,1,36,6.73,
4736,37427437,503973,Savings Account,6,6,4.13,
4737,50893447,371119,Current Account,1,12,6.45,
4738,32704265,651862,Savings Account,8,,5.88,
4739,79127130,355778,Current Account,3,12,4.48,2022-06-17
4740,92935461,591912,Recurring Deposit,6,36,7.36,2020-12-31
4741,77607486,913680,Fixed Deposit,3,12,3.69,2023-01-21
4742,74636286,317644,Fixed Deposit,3,24,7.33,
4743,63660910,393195,Fixed Deposit,4,6,2.7,
4744,13230673,889419,Current Account,4,36,5,
4745,52266854,106664,Current Account,6,6,5.09,2024-02-29
4746,95588023,375533,Recurring Deposit,6,6,6.48,
4747,53305731,283332,Fixed Deposit,1,12,3.05,2024-09-25
4748,12940347,84198,Recurring Deposit,6,24,2.57,
4749,95469933,630909,Savings Account,6,24,6.91,2020-05-07
4750,50625466,703385,Recurring Deposit,4,36,4.79,2023-12-13
4751,86638551,45005,Current Account,2,,3.18,2024-06-16
4752,28528804,679955,Fixed Deposit,8,36,4.48,2022-01-16
4753,28656118,366890,Fixed Deposit,10,36,5.09,
4754,25830744,724620,Fixed Deposit,4,,5.58,2020-03-31
4755,71124266,7438,Savings Account,8,6,5.49,2021-01-31
4756,17876259,81144,Current Account,6,24,3.15,
4757,45213597,619540,Current Account,7,12,3.67,
4758,96961235,479587,Current Account,8,12,7.45,2024-08-06
4759,85300766,986449,Current Account,8,,6.22,2020-02-23
4760,66718726,768320,Savings Account,5,24,3.45,
4761,20435361,442283,Recurring Deposit,5,,5.25,
4762,83157391,380922,Fixed Deposit,6,24,3.17,2020-08-14
4763,63884756,333121,Current Account,9,12,4.6,2020-03-14
4764,69429182,414916,Savings Account,9,36,5.55,2022-07-21
4765,13991574,433933,Current Account,3,,6.62,2020-11-13
4766,64644729,805190,Current Account,4,,6.53,2022-06-12
4767,62446135,85327,Recurring Deposit,3,36,4.04,2022-10-20
4768,37639825,313859,Savings Account,5,24,4.63,
4769,35074424,662968,Recurring Deposit,6,,5.92,2022-01-23
4770,18213084,633247,Savings Account,5,6,4.35,2022-07-25
4771,19358752,827702,Savings Account,1,,4.94,
4772,63984939,32002,Fixed Deposit,1,,2.8,
4773,31858604,542913,Savings Account,9,,7.18,2020-08-27
4774,87561798,682740,Fixed Deposit,4,6,3.75,
4775,11990453,183562,Recurring Deposit,6,12,6.37,
4776,73695246,613584,Current Account,3,36,5.07,
4777,35723881,312618,Recurring Deposit,4,12,3.94,
4778,87875353,693066,Current Account,4,36,7.28,2022-10-31
4779,88028056,947571,Recurring Deposit,2,,3.46,
4780,33798326,333259,Recurring Deposit,3,24,5.25,
4781,78312821,265798,Current Account,7,6,7.12,2021-01-27
4782,92639155,14079,Fixed Deposit,3,6,3.7,
4783,20749781,593988,Fixed Deposit,10,36,6.17,
4784,86054522,664641,Current Account,7,6,4.55,
4785,82008855,917638,Recurring Deposit,6,6,6.17,
4786,31439705,997212,Savings Account,2,24,6.41,
4787,75838904,161476,Recurring Deposit,8,36,5.34,2024-05-05
4788,26105863,419654,Savings Account,7,6,3.68,2020-10-24
4789,85410537,660920,Current Account,8,12,4.49,
4790,30658585,728044,Fixed Deposit,9,24,5.9,
4791,66194219,739797,Current Account,6,24,4.39,2022-03-26
4792,53333288,405104,Fixed Deposit,2,36,6.8,2022-06-13
4793,37390284,924013,Savings Account,2,12,4.08,2023-12-29
4794,41323789,742160,Current Account,3,6,5.17,2024-09-22
4795,72230124,203944,Fixed Deposit,4,36,4.22,
4796,22138251,854100,Current Account,1,,6.37,2023-06-27
4797,71410132,861797,Current Account,10,6,5.32,2023-11-11
4798,10815480,81331,Recurring Deposit,8,6,5.3,2022-06-13
4799,81657967,552741,Fixed Deposit,7,24,5.27,
4800,66759152,128279,Recurring Deposit,5,6,2.9,2021-02-04
4801,51333822,904888,Savings Account,3,6,5.92,2024-09-06
4802,91972935,546758,Savings Account,3,36,2.79,2020-04-23
4803,45220681,78794,Current Account,2,6,3.97,
4804,33033865,969065,Savings Account,3,12,5.65,2021-06-28
4805,64388397,140562,Fixed Deposit,5,,5.87,
4806,88827718,21032,Current Account,9,6,6.14,
4807,49183084,24221,Savings Account,3,12,4.92,
4808,31170843,972650,Savings Account,5,,4.39,
4809,14054318,903713,Current Account,9,24,5.56,2020-09-21
4810,37681981,383748,Current Account,7,,3.72,
4811,89370781,39475,Recurring Deposit,8,24,3.68,2024-05-03
4812,81881946,945706,Current Account,5,,6.8,2024-09-21
4813,99237139,647950,Recurring Deposit,4,12,6.24,
4814,41462984,691831,Recurring Deposit,8,6,7.04,2021-11-24
4815,21690100,535955,Current Account,1,24,5.18,2020-03-11
4816,41864002,869083,Fixed Deposit,10,24,5.62,2023-04-12
4817,53867043,823654,Savings Account,7,12,5.79,2021-11-20
4818,50599103,6878,Fixed Deposit,3,12,6.33,2022-12-05
4819,95863598,268804,Current Account,4,36,6.31,
4820,90732507,782792,Recurring Deposit,1,36,3.11,
4821,12587407,867891,Current Account,4,,3.26,2024-03-26
4822,25160526,78611,Savings Account,5,,4.62,
4823,47886575,715423,Fixed Deposit,4,36,6.5,
4824,58156318,122284,Recurring Deposit,1,6,6.92,
4825,85910969,961731,Recurring Deposit,1,24,2.5,2024-10-03
4826,91939357,679688,Savings Account,4,12,5.4,
4827,66176399,459341,Savings Account,9,,4.24,
4828,70349814,78312,Current Account,2,,6.61,2020-03-18
4829,13594894,301069,Savings Account,2,12,5.28,2021-12-07
4830,61053921,716504,Fixed Deposit,7,6,4.05,
4831,90371508,815489,Fixed Deposit,2,,6.5,2023-12-14
4832,34109829,57448,Current Account,5,6,2.64,2024-09-30
4833,18524087,162609,Fixed Deposit,9,12,5.96,
4834,92802973,93758,Current Account,8,36,3.62,
4835,55631152,473989,Recurring Deposit,2,12,2.63,2020-12-24
4836,82290772,245765,Recurring Deposit,6,36,6.3,2021-03-29
4837,68946977,745688,Recurring Deposit,6,,6.34,2020-10-29
4838,35481359,558835,Current Account,1,36,5,2021-11-20
4839,10267329,152189,Savings Account,6,24,2.68,
4840,59373927,354344,Savings Account,9,12,5.13,
4841,44690389,143701,Fixed Deposit,8,36,7.37,2023-10-13
4842,91504812,817643,Recurring Deposit,8,6,2.55,2022-02-17
4843,81202765,848591,Recurring Deposit,3,36,5.62,2022-01-14
4844,31797774,542295,Savings Account,4,36,3.01,2023-06-04
4845,46447411,257514,Fixed Deposit,1,12,4.54,
4846,41138547,97558,Savings Account,10,24,4.52,2020-02-12
4847,85351333,911761,Recurring Deposit,6,36,7.38,2022-09-17
4848,78803991,712007,Savings Account,7,,2.52,
4849,47303947,402250,Current Account,10,6,7.08,2022-10-28
4850,98407734,896245,Recurring Deposit,5,12,3.22,2024-09-12
4851,42931346,718925,Savings Account,3,36,5.59,2022-10-01
4852,17288491,810194,Recurring Deposit,1,6,6.87,
4853,29689483,534179,Savings Account,10,36,4.84,
4854,20112592,642118,Savings Account,2,,6.88,
4855,72533168,377561,Savings Account,1,24,5.78,
4856,82313451,731833,Savings Account,3,,2.85,
4857,24984878,32624,Fixed Deposit,6,12,3.53,2022-12-06
