AccountID,AccountNumber,OpenDate,AccountType,BranchID,AccountBalance,Status
1040,85344093,2024-10-08,Savings Account,3,245994,Active
4847,85351333,2023-11-12,Recurring Deposit,6,294769,Closed
3248,85370985,2022-09-01,Current Account,3,277305,Closed
746,85388033,2024-03-08,Current Account,9,827959,Closed
4789,85410537,2021-09-04,Current Account,8,758227,Active
4675,85443709,2023-04-15,Current Account,3,789754,Closed
1873,85488864,2023-05-29,Fixed Deposit,9,616302,Closed
32,85507244,2021-11-19,Fixed Deposit,5,720476,Active
3792,85513912,2021-10-10,Savings Account,1,542340,Active
3722,85536023,2023-09-21,Current Account,9,441547,Active
4000,85540642,2023-03-15,Recurring Deposit,3,586976,Closed
908,85569997,2024-07-07,Savings Account,1,998528,Closed
2833,85576096,2022-10-08,Recurring Deposit,2,734462,Active
3991,85591614,2021-08-17,Fixed Deposit,7,294948,Closed
4033,85593067,2021-01-30,Savings Account,9,899290,Closed
386,85660611,2021-11-13,Current Account,1,177075,Closed
401,85741435,2022-04-13,Recurring Deposit,9,531404,Closed
4146,85743176,2022-09-19,Current Account,3,73221,Closed
3228,85760648,2020-09-22,Fixed Deposit,5,552236,Active
2257,85769270,2023-05-04,Fixed Deposit,5,318125,Active
2986,85773305,2021-03-07,Current Account,5,795508,Active
1710,85773321,2020-06-25,Current Account,6,426306,Closed
4538,85783615,2023-12-25,Fixed Deposit,3,609145,Active
4935,85825889,2020-09-06,Fixed Deposit,3,960035,Active
2733,85836526,2020-09-30,Current Account,2,377172,Closed
4077,85839021,2024-06-26,Current Account,3,870098,Closed
956,85839231,2023-12-15,Savings Account,8,898247,Closed
1999,85877745,2023-03-22,Recurring Deposit,10,889321,Active
965,85891085,2021-08-06,Current Account,5,221050,Closed
1839,85900715,2021-10-07,Current Account,8,33390,Active
93,85905949,2021-07-28,Current Account,7,840557,Closed
4825,85910969,2021-12-11,Recurring Deposit,1,985317,Active
37,85912695,2021-07-17,Recurring Deposit,7,452683,Closed
3361,85916943,2023-10-08,Savings Account,1,82038,Active
704,85977102,2020-03-07,Savings Account,9,167744,Closed
788,85997625,2024-08-23,Current Account,6,689784,Closed
4190,86015178,2022-12-13,Recurring Deposit,2,49711,Active
2852,86017113,2022-05-08,Savings Account,10,198590,Closed
843,86020208,2020-06-02,Current Account,1,256001,Active
838,86038301,2022-11-07,Recurring Deposit,7,758047,Active
473,86043905,2022-11-22,Savings Account,6,561657,Closed
1102,86044212,2023-08-25,Fixed Deposit,2,782777,Closed
4784,86054522,2024-02-19,Current Account,7,871615,Active
1094,86059172,2022-04-11,Current Account,3,906296,Closed
1485,86133493,2020-11-02,Recurring Deposit,8,482565,Closed
2993,86135513,2021-11-06,Recurring Deposit,9,45245,Closed
256,86167096,2022-11-24,Recurring Deposit,8,981068,Active
299,86175658,2021-05-26,Current Account,10,257036,Closed
3075,86197740,2021-01-23,Current Account,9,495746,Closed
3259,86208598,2023-11-18,Recurring Deposit,1,387092,Active
4578,86211506,2021-03-12,Fixed Deposit,4,478458,Active
2529,86249067,2021-06-21,Fixed Deposit,10,157047,Active
3064,86252866,2020-06-16,Recurring Deposit,9,382551,Closed
2501,86282637,2023-03-11,Recurring Deposit,5,325332,Closed
1648,86282908,2020-03-08,Current Account,3,267382,Active
3948,86321420,2023-03-01,Current Account,1,671963,Active
776,86326531,2024-07-31,Recurring Deposit,9,395573,Closed
109,86366538,2020-01-07,Recurring Deposit,8,761244,Active
1185,86380740,2022-08-26,Savings Account,8,493917,Closed
969,86411462,2020-03-17,Savings Account,6,764465,Active
1021,86421624,2020-02-10,Fixed Deposit,10,635323,Closed
2871,86434234,2023-01-09,Current Account,5,399050,Active
2007,86434610,2021-09-18,Current Account,7,926728,Closed
794,86447121,2020-02-24,Current Account,4,874424,Active
2630,86459518,2020-04-04,Current Account,4,937106,Active
4388,86468081,2022-03-29,Current Account,3,149096,Closed
999,86492934,2020-05-15,Savings Account,9,809577,Active
1600,86506421,2021-05-30,Savings Account,3,701137,Active
4566,86540693,2024-06-25,Savings Account,4,19047,Active
278,86548120,2024-02-24,Recurring Deposit,5,659381,Active
349,86624045,2022-06-10,Current Account,10,123153,Closed
763,86626319,2020-03-12,Current Account,6,521989,Active
1884,86635447,2024-01-25,Recurring Deposit,9,666272,Closed
4751,86638551,2023-05-15,Current Account,2,382457,Closed
1065,86639255,2022-05-10,Savings Account,4,802626,Closed
2341,86640291,2022-03-19,Current Account,8,501078,Active
2191,86648532,2020-09-03,Savings Account,4,263779,Active
4230,86649314,2024-02-19,Savings Account,3,574938,Active
2813,86670701,2024-05-03,Savings Account,2,973999,Closed
4659,86672330,2021-12-20,Current Account,1,422794,Active
3001,86675984,2020-01-08,Current Account,1,167377,Closed
2,86680961,2023-11-12,Savings Account,4,148922,Closed
831,86715313,2020-05-19,Current Account,1,199771,Closed
876,86727686,2021-10-20,Current Account,7,603888,Active
3063,86737279,2022-04-05,Savings Account,7,403084,Active
2988,86757382,2021-05-08,Recurring Deposit,9,68626,Active
929,86825671,2023-10-11,Savings Account,3,139854,Active
4092,86829222,2022-02-13,Current Account,5,504451,Active
4468,86831986,2024-10-16,Fixed Deposit,8,708457,Active
4025,86851987,2020-01-30,Current Account,1,512832,Active
4563,86853003,2021-11-06,Savings Account,10,374762,Closed
4734,86858591,2022-12-16,Fixed Deposit,1,600442,Closed
422,86864684,2022-11-08,Recurring Deposit,3,27577,Closed
1500,86867112,2023-07-01,Recurring Deposit,7,203742,Closed
89,86886722,2022-07-27,Current Account,7,989944,Closed
2414,86887786,2021-04-28,Savings Account,3,627805,Active
1953,86924796,2022-07-21,Savings Account,10,34215,Closed
3131,86951198,2023-06-24,Current Account,4,518898,Active
4389,86960133,2024-10-19,Recurring Deposit,3,201816,Active
1358,86960904,2023-09-16,Recurring Deposit,2,283722,Active
2457,86974571,2020-09-12,Recurring Deposit,9,760018,Closed
1237,86989557,2022-10-04,Savings Account,4,880653,Closed
1128,86995890,2022-02-21,Savings Account,1,983080,Active
575,86995914,2020-07-25,Current Account,6,987428,Closed
1555,87027101,2023-07-29,Fixed Deposit,9,293509,Closed
2468,87036650,2021-09-24,Current Account,4,218368,Active
3023,87052284,2022-11-19,Current Account,8,822326,Closed
1868,87053633,2024-02-11,Recurring Deposit,1,363423,Active
2761,87086107,2022-03-17,Recurring Deposit,7,639652,Active
4298,87118971,2020-12-05,Current Account,8,490329,Closed
4713,87126347,2020-11-27,Recurring Deposit,10,840786,Active
1829,87141121,2023-06-14,Fixed Deposit,7,649556,Active
3152,87142195,2023-10-13,Recurring Deposit,5,591924,Closed
3389,87152651,2023-08-01,Current Account,9,121510,Closed
1033,87164444,2021-07-16,Recurring Deposit,6,255781,Closed
4424,87164566,2022-12-21,Savings Account,8,517912,Active
2946,87171497,2022-01-31,Recurring Deposit,10,199306,Active
2293,87190704,2020-03-10,Recurring Deposit,1,694992,Closed
2620,87193004,2021-01-26,Fixed Deposit,10,522469,Closed
2618,87221427,2023-07-20,Savings Account,1,18712,Closed
1661,87224493,2023-06-01,Savings Account,3,722789,Active
2283,87254618,2024-01-19,Recurring Deposit,2,992515,Closed
600,87257533,2022-09-10,Savings Account,8,30521,Closed
1053,87258340,2023-08-08,Current Account,8,656948,Closed
2449,87265558,2020-11-16,Current Account,10,410881,Closed
435,87271371,2021-03-28,Recurring Deposit,8,828508,Active
797,87340546,2020-03-15,Current Account,8,742417,Active
2409,87368164,2024-02-03,Fixed Deposit,6,131967,Closed
863,87413513,2022-12-19,Fixed Deposit,8,206458,Active
4666,87425465,2022-08-26,Current Account,7,909799,Closed
2420,87456003,2021-11-02,Fixed Deposit,1,982251,Active
3931,87460336,2023-01-01,Fixed Deposit,1,71903,Active
3085,87466401,2022-06-12,Recurring Deposit,6,317423,Closed
175,87480448,2020-09-25,Savings Account,1,170064,Active
529,87484527,2023-04-12,Savings Account,9,335209,Active
2305,87502610,2020-08-24,Fixed Deposit,7,372996,Closed
3986,87520413,2023-12-03,Recurring Deposit,5,725039,Active
3859,87538991,2021-02-12,Current Account,1,869845,Active
4774,87561798,2022-02-04,Fixed Deposit,4,387449,Closed
3650,87562721,2020-02-05,Fixed Deposit,10,916986,Closed
3621,87586461,2022-08-10,Fixed Deposit,10,105312,Closed
2401,87594255,2021-07-14,Fixed Deposit,2,786482,Active
3349,87602153,2020-08-19,Savings Account,9,529222,Active
889,87607161,2022-08-16,Current Account,1,284650,Closed
1029,87620704,2020-03-12,Savings Account,6,430760,Active
3939,87656343,2022-04-14,Recurring Deposit,9,289900,Closed
2612,87713623,2022-02-15,Recurring Deposit,4,435191,Closed
1853,87756567,2024-06-07,Recurring Deposit,1,269065,Active
1173,87771867,2022-12-27,Fixed Deposit,2,954514,Closed
4933,87772948,2020-01-23,Fixed Deposit,2,793137,Active
1808,87786608,2022-05-15,Savings Account,6,341325,Closed
3072,87798642,2023-01-23,Current Account,10,340922,Closed
4156,87817765,2023-11-19,Current Account,2,592753,Active
4873,87832640,2021-09-15,Savings Account,10,308594,Active
1444,87861127,2020-05-26,Recurring Deposit,8,534591,Closed
4778,87875353,2020-06-15,Current Account,4,854992,Closed
2189,87924257,2020-09-19,Fixed Deposit,4,132668,Closed
2373,87926745,2020-10-15,Fixed Deposit,10,194774,Active
4408,87941905,2020-05-21,Current Account,3,761318,Active
4124,87966442,2022-09-15,Savings Account,2,778684,Closed
4879,87969595,2023-08-30,Fixed Deposit,6,575894,Closed
285,88009158,2024-02-28,Fixed Deposit,10,14770,Active
4779,88028056,2023-11-17,Recurring Deposit,2,661608,Active
2951,88039848,2024-02-14,Fixed Deposit,9,105788,Active
1905,88050960,2023-09-10,Recurring Deposit,9,788661,Active
1292,88051323,2022-11-09,Current Account,1,93156,Active
4610,88054460,2024-07-14,Recurring Deposit,8,486877,Active
1516,88056420,2023-08-24,Recurring Deposit,5,385708,Closed
1276,88077298,2022-03-11,Savings Account,1,419402,Active
3508,88092493,2022-08-03,Savings Account,5,921125,Active
131,88099210,2021-12-05,Fixed Deposit,5,359809,Active
4255,88099509,2021-02-12,Recurring Deposit,1,719675,Active
3083,88110995,2023-11-14,Recurring Deposit,2,145122,Closed
1784,88114875,2024-06-24,Current Account,7,901592,Active
3157,88115343,2022-02-01,Current Account,8,791840,Active
241,88120126,2023-03-26,Fixed Deposit,2,7938,Active
1120,88161731,2020-01-15,Fixed Deposit,2,722912,Active
1188,88190778,2021-12-06,Savings Account,5,753579,Closed
1058,88200200,2022-01-13,Fixed Deposit,7,135211,Closed
2332,88227316,2022-11-28,Fixed Deposit,8,869634,Active
1584,88228686,2023-09-30,Fixed Deposit,7,666001,Active
3976,88289539,2024-05-25,Current Account,5,309697,Active
2905,88294709,2024-08-09,Savings Account,9,215453,Closed
2818,88301601,2022-07-14,Fixed Deposit,1,327104,Closed
461,88318891,2022-03-04,Recurring Deposit,5,407927,Active
2353,88357247,2024-04-08,Recurring Deposit,8,527494,Closed
1911,88420719,2020-11-06,Current Account,5,294584,Active
2937,88429608,2024-02-18,Recurring Deposit,5,55213,Active
2141,88444347,2023-06-23,Recurring Deposit,2,553015,Closed
2451,88449326,2021-06-01,Recurring Deposit,3,341486,Closed
4344,88450404,2021-07-01,Savings Account,3,123387,Closed
3942,88452159,2022-11-23,Fixed Deposit,9,415924,Active
221,88458610,2022-08-26,Current Account,10,347336,Active
4094,88488055,2021-06-08,Recurring Deposit,9,537339,Active
2527,88488268,2022-03-16,Savings Account,6,277219,Active
1343,88508415,2023-12-20,Savings Account,2,161513,Closed
3599,88528134,2024-08-09,Savings Account,3,115183,Active
2428,88544364,2022-08-13,Savings Account,7,789608,Closed
3701,88545261,2022-01-21,Recurring Deposit,1,241043,Active
4353,88598201,2024-09-17,Recurring Deposit,3,932793,Active
1085,88598588,2022-05-22,Current Account,10,9916,Closed
2294,88629743,2024-01-31,Fixed Deposit,1,648545,Active
4196,88645798,2021-01-24,Savings Account,2,426756,Closed
899,88664139,2024-02-18,Fixed Deposit,10,165018,Active
4056,88703145,2020-12-03,Fixed Deposit,5,475552,Closed
3426,88743726,2021-12-17,Savings Account,8,499278,Active
3886,88745075,2021-03-16,Savings Account,8,193236,Active
3417,88753507,2022-03-08,Savings Account,10,221476,Active
392,88762521,2020-12-16,Fixed Deposit,10,894657,Closed
4806,88827718,2022-04-12,Current Account,9,591670,Active
2755,88837038,2024-10-06,Current Account,10,792152,Active
2292,88858543,2021-04-11,Savings Account,10,512274,Active
2281,88874493,2020-03-26,Current Account,3,293483,Active
2899,88881524,2021-06-20,Savings Account,5,548767,Closed
1390,88887402,2021-04-28,Fixed Deposit,6,942332,Active
4178,88919775,2022-06-29,Recurring Deposit,10,544318,Active
3557,88930579,2022-03-15,Fixed Deposit,1,345511,Closed
4051,88935070,2020-11-07,Fixed Deposit,6,251740,Active
1656,88937138,2022-05-14,Current Account,7,166419,Active
449,88987309,2020-12-06,Current Account,8,718671,Closed
107,88992670,2020-09-20,Current Account,1,161266,Closed
2274,89034153,2022-11-04,Fixed Deposit,2,646630,Closed
953,89035895,2022-11-26,Recurring Deposit,9,171412,Closed
4303,89042391,2020-10-25,Savings Account,7,815387,Closed
4376,89051877,2020-11-16,Recurring Deposit,1,332111,Closed
1023,89066088,2024-04-24,Fixed Deposit,10,420768,Active
3106,89119532,2022-08-18,Savings Account,9,406693,Closed
4304,89130447,2020-06-04,Recurring Deposit,1,874903,Closed
3492,89147389,2023-01-29,Recurring Deposit,9,535128,Closed
4606,89183946,2020-05-09,Savings Account,2,237038,Active
1864,89224116,2024-10-13,Recurring Deposit,9,975945,Closed
2666,89275381,2020-10-01,Savings Account,8,374827,Active
4286,89282514,2023-07-28,Recurring Deposit,7,924232,Active
801,89313901,2021-10-09,Fixed Deposit,9,668826,Closed
1424,89336448,2021-07-05,Current Account,1,151393,Active
4265,89360217,2024-07-24,Current Account,2,360242,Closed
3843,89365865,2024-02-28,Recurring Deposit,10,888469,Closed
4811,89370781,2022-11-04,Recurring Deposit,8,365342,Closed
1512,89378026,2023-12-18,Recurring Deposit,4,192730,Closed
2730,89398528,2021-02-01,Current Account,5,594429,Active
4438,89441626,2023-03-22,Fixed Deposit,1,328034,Closed
2614,89453898,2021-01-18,Savings Account,3,179871,Active
4139,89469712,2021-11-28,Savings Account,3,305532,Closed
4691,89475703,2022-09-04,Fixed Deposit,4,426458,Closed
1987,89480231,2020-10-15,Recurring Deposit,3,879197,Closed
3475,89487318,2023-11-16,Fixed Deposit,9,42843,Active
3720,89493849,2021-08-15,Recurring Deposit,9,470851,Closed
2347,89501960,2022-02-01,Current Account,6,454262,Closed
4948,89502034,2022-02-23,Recurring Deposit,6,604749,Closed
799,89513946,2022-11-15,Fixed Deposit,1,772685,Active
2272,89522643,2022-06-05,Fixed Deposit,9,495273,Active
1503,89527918,2020-01-29,Recurring Deposit,9,668259,Active
931,89602636,2024-05-18,Fixed Deposit,5,993672,Closed
4231,89603392,2024-05-24,Savings Account,8,906383,Active
1838,89614817,2020-10-30,Recurring Deposit,7,896281,Closed
1045,89634193,2020-02-12,Recurring Deposit,3,939218,Closed
41,89647361,2024-07-28,Current Account,10,243953,Closed
1806,89647594,2021-04-20,Fixed Deposit,10,645097,Active
976,89666872,2020-12-05,Current Account,1,992936,Closed
42,89671199,2021-03-08,Fixed Deposit,6,70624,Closed
3056,89690930,2020-11-12,Current Account,5,733446,Closed
4391,89728236,2023-09-12,Fixed Deposit,6,126366,Closed
1658,89733579,2021-11-14,Current Account,7,769152,Active
337,89741240,2022-07-24,Current Account,3,495983,Active
2314,89785859,2022-05-12,Fixed Deposit,10,356997,Closed
2552,89792619,2022-02-14,Fixed Deposit,7,170365,Closed
2806,89800065,2021-11-09,Fixed Deposit,8,388133,Closed
406,89812200,2021-09-24,Recurring Deposit,4,36490,Active
3472,89815860,2020-03-18,Savings Account,5,383667,Closed
4978,89841041,2022-01-31,Current Account,7,946158,Active
214,89842205,2023-07-10,Current Account,9,318715,Closed
1116,89846877,2024-01-08,Savings Account,5,505055,Active
1966,89860137,2022-09-19,Savings Account,1,200091,Closed
4079,89862482,2023-10-25,Fixed Deposit,7,896384,Active
1876,89898336,2020-07-25,Fixed Deposit,4,503582,Closed
4186,89899485,2021-05-03,Savings Account,9,388746,Active
2035,89900619,2022-10-21,Current Account,10,182174,Closed
3877,89910383,2022-11-27,Recurring Deposit,2,969515,Closed
2300,89937042,2023-10-15,Current Account,4,386101,Active
4591,89942779,2024-09-21,Fixed Deposit,1,909103,Closed
3556,89956438,2024-10-01,Savings Account,1,425625,Active
1618,89966028,2020-08-10,Fixed Deposit,6,121283,Closed
64,89971987,2020-09-27,Fixed Deposit,4,227991,Closed
2108,89984645,2023-05-03,Fixed Deposit,8,348212,Active
431,89986323,2022-05-19,Savings Account,3,237283,Closed
3863,90018084,2020-10-30,Current Account,7,417871,Closed
1988,90052851,2020-07-22,Savings Account,1,35370,Closed
3181,90055976,2022-12-16,Savings Account,8,288947,Closed
3105,90091105,2024-02-24,Savings Account,4,780014,Closed
3154,90158913,2022-03-01,Recurring Deposit,8,668164,Closed
2087,90166601,2022-03-13,Fixed Deposit,10,461426,Active
2056,90175835,2021-10-12,Fixed Deposit,7,70306,Active
1472,90226319,2022-09-01,Savings Account,5,815922,Active
4729,90234648,2022-12-25,Current Account,9,945575,Active
1396,90286041,2020-08-22,Savings Account,4,491992,Closed
231,90291052,2024-10-20,Recurring Deposit,5,372474,Closed
1386,90297666,2020-06-15,Recurring Deposit,10,736761,Closed
4160,90321827,2020-11-02,Recurring Deposit,8,168383,Active
3733,90337084,2024-02-07,Fixed Deposit,7,721539,Closed
3539,90362099,2020-08-17,Recurring Deposit,9,455080,Closed
1341,90369200,2023-10-03,Savings Account,6,649805,Closed
4831,90371508,2023-01-24,Fixed Deposit,2,647849,Active
4893,90406762,2021-02-27,Fixed Deposit,5,797685,Active
1443,90425989,2023-05-17,Recurring Deposit,6,874072,Active
2167,90434851,2024-03-03,Fixed Deposit,10,936500,Closed
2499,90474782,2021-06-14,Fixed Deposit,3,360301,Active
4950,90509268,2020-09-11,Recurring Deposit,9,321819,Active
1768,90542263,2024-04-01,Fixed Deposit,6,164345,Active
